id,code,client_name,explain,market,created_at,updated_at
1274,FIX,Comfort Systems USA Inc,暖房・換気・空調の設置、保守、修理及び交換サービスを提供している会社,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1275,FIXX,Homology Medicines Inc,バイオテクノロジー会社。,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1276,FIZZ,National Beverage Corp,米国の飲料メーカー。「ラクロア」、「リップイッツ」などのブランド名で炭酸飲料、発泡水、ミネラルウォーターといった様々な飲料商品を展開。,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1277,FL,Foot Locker,スポーツ用品メーカー,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1278,FLDM,Fluidigm Corp,BDCACS,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1279,FLEX,Flex,シンガポールの電子機器(ゲーム機・携帯など）の受託製造サービス会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1280,FLGT,Fulgent Genetics Inc,患者ケアの質向上を目的とした臨床実施可能診断の情報を医師へ提供するため、遺伝子テストを提供する会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1281,FLIC,First of Long Island Corp,銀行持株会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1282,FLMN,Falcon Minerals Corp A,石油及びガス鉱物会社。,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1283,FLNT,Fluent Inc,米国の情報サービスとパフォーマンス・マーケティングの2つの区分を通じて事業を行う企業,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1284,FLO,Flowers Foods,パン菓子メーカー,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1285,FLOW,SPX Flow Inc,食品・飲料、石油・ガス、発電、鉱業などの業界にサービスを提供している会社。,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1286,FLR,Fluor,国際的な建設・メンテナンス関連サービス会社,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1287,FLS,Flowserve,バルブなどの産業用流体制御装置メーカー,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1288,FLT,FleetCor Technologies,石油関連や商用車所有の企業に専門の決済サービスを提供,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1289,FLUX,Flux Power Holdings Inc,米国のエネルギー関連機器メーカー,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1290,FLWS,1 800 FLOWERSCOM Inc A,花製品とギフトのeコマースプロバイダー。,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1291,FLXN,Flexion Therapeutics Inc,注射による疼痛治療薬の開発と商業化に従事米国の製薬会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1292,FLXS,Flexsteel Industries Inc,米国において住宅用・商業用布張り・木製家具製品の製造・輸入・マーケティングを行う会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1293,FMAO,Farmers & Merchants Bancorp Inc OH,米国の銀行持株会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1294,FMBH,First Mid Bancshares Inc,子会社を通じて、銀行業務のほか、保険商品および関連サービスや、資産管理サービス提供している米国の金融持株会社。,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1295,FMBI,First Midwest Bancorp Inc,イリノイ州の北東部地域を中心に、法人・個人向け銀行サービスと信託・投資管理サービスを手掛けるFirst Midwest Bank の持株会社。,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1296,FMC,FMC,工業用化学品メーカー,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1297,FMNB,Farmers National Banc Corp,米国の銀行持株会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1298,FMTX,Forma Therapeutics Holdings Inc,希少血液疾患やがんの新規治療法を開発,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1299,FN,Fabrinet,光通信機器や自動車、医療機器のOEMメーカーに製造、組み立て、検査のサービスを提供している受託会社。,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1300,FNB,FNB,子会社を通じ、消費者および中小企業向け各種金融サービスを提供する持株会社,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1301,FNCB,FNCB Bancorp Inc,米国の銀行持株会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1302,FND,Floor & Decor Holdings Inc A,子会社を通じて、タイル、木材、ラミネート、および天然石のフローリングのほか、装飾・取り付け備品の販売に従事する持株会社。,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1303,FNF,FNF Group,不動産の所有権にかかるタイトル保険会社,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1304,FNHC,FedNat Holding Company,保険の引受・販売・請求等を手掛ける保険持株会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1305,FNKO,Funko Inc A,おもちゃの設計から販売までを行っている会社。,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1306,FNLC,First Bancorp Inc ME,米国の金融持株会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1307,FNV,Franco Nevada Corp,カナダの資源採掘権取得および投資会社,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1308,FNWB,First Northwest Bancorp,米国の銀行持株会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1309,FOA,Finance of America Companies,借り手と投資家をつなぐ、融資プラットフォームを提供,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1310,FOCS,Focus Financial Partners A,投資アドバイザー業界で事業を展開する独立系の信託財産管理会社のパートナーシップで構成される。財務計画、資産配分、資産管理、税金準備サービスを個人向けに提供している。,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1311,FOE,Ferro Corporation,有機・無機化学薬品を利用した特殊工業製品を手掛けている高機能素材メーカー。,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1312,FOLD,Amicus Therapeutics,ヒト遺伝病の治療に使用する経口用小分子薬の開発に従事しているバイオ医薬品メーカー。,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1313,FONR,Fonar Corp,核磁気共鳴映像(MRI)スキャナーの米国メーカー,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1314,FOR,Forestar Group Inc,宅地開発会社。資産回転率を戦略的目標として不動産を取得し、宅地に開発したうえで住宅建築業者に販売。,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1315,FORA,Forian Inc,SaaSソリューションを提供する米国の企業,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1316,FORM,Formfactor,精密・半導体製品とソリューション開発をしている会社。,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1317,FORR,Forrester Research Inc,米国の独立系リサーチ会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1318,FOSL,Fossil Group,時計やバッグなどのアクセサリーメーカー,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1319,FOUR,Shift4 Payments Inc A,統合支払処理ソリューションを提供,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1320,FOX,Fox B,米国のマスメディア企業,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1321,FOXA,Fox A,米国のマスメディア企業,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1322,FOXF,Fox Factory Holding Corp,サスペンション製品の製造・販売をしている米国の持株会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1323,FPH,Five Point Holdings LLC A,子会社を通じて、住宅、学校、公園、動物保護、商業、娯楽、技術分野における多目的コミュニティの設計・開発に従事,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1324,FRAF,Franklin Financial Services Corporation,米国の銀行持株会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1325,FRBA,First Bank Hamilton NJ,米国の銀行,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1326,FRBK,Republic First Bancorp Inc,米国の銀行持株会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1327,FRC,First Republic Bank,大都市でプライベートバンキングサービスを提供,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1328,FRD,Friedman Industries Incorporated,鉄鋼加工やパイプ製造を行う米国の企業,NYSE American,2021/09/10 00:00:00,2021/09/10 00:00:00
1329,FREE,Whole Earth Brands Inc,自然代替品などを製造する米国の企業,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1330,FREQ,Frequency Therapeutics Inc,米国のバイオテクノロジー企業,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1331,FRG,Franchise Group Inc,米国の持株会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1332,FRGI,Fiesta Restaurant Group Inc,カジュアルレストラン経営をしている企業,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1333,FRHC,Freedom Holding Corp,カザフスタンの金融サービス持株会社。,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1334,FRME,First Merchants Corp,米国の金融持株会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1335,FRO,Frontline Ltd,バミューダ諸島ハミルトンに拠点を置く船舶持株会社。,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1336,FROG,JFrog Ltd,ソフトウェア成果物の管理等を最適化するためのソフトウェア開発会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1337,FRPH,FRP Holdings Inc,米国の輸送・不動産会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1338,FRPT,Freshpet,犬や猫向けの健康に配慮したペットフードを提供,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1339,FRST,Primis Financial Corp,米国の銀行持株会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1340,FRTA,Forterra Inc,送水、配水、排水等の各種水関連インフラ施設のアプリケーション用の導管・プレキャスト製品の製造に従事している米国の建築用資材メーカー,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1341,FSBW,FS Bancorp Inc,米地方銀行1st Security Bank of Washingtonの持株会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1342,FSFG,First Savings Financial Group Inc,米国の銀行持株会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1343,FSI,Flexible Solutions International Inc,水の蒸発を遅らせる特別化学物質を開発、製造している企業,NYSE American,2021/09/10 00:00:00,2021/09/10 00:00:00
1344,FSLR,First Solar,太陽電池モジュールの設計製造,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1345,FSLY,Fastly Inc A,エッジプラットフォームを提供している会社。,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1346,FSM,Fortuna Silver Mines Inc,主にペルー、メキシコで銀の採掘とそれに付随する探査、精錬を行っている探鉱会社,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1347,FSR,Fisker Inc,車両開発、販売を行う米国の企業,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1348,FSS,Federal Signal Corp,公共機関、民間企業向けに交通に関する統合型ソリューションを提供している企業,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1349,FSTR,LB Foster Company A,鉄道建設及び管状製品の製造販売をしている企業,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1350,FSTX,F Star Therapeutics Inc,臨床段階のバイオ医薬品企業,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1351,FTCH,Farfetch Ltd A,中国（ケイマン籍）のファッションのオンラインショッピングモールを運営している企業。,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1352,FTCI,FTC Solar Inc,ソーラートラッカーシステムを提供しているプロバイダー,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1353,FTDR,Frontdoor Inc,米国で家の修理などホームサービスを提供している会社。,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1354,FTEK,Fuel Tec Inc,大気汚染防止技術を開発、商品化し、関連エンジニアリング・サービスを提供する後期臨床段階のバイオ医薬品メーカー。,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1355,FTHM,Fathom Holdings Inc,子会社を通じて、クラウドベースの不動産仲介業を営む,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1356,FTI,TechnipFMC,石油・天然ガス等に関連する生産・設備・機械を手掛ける会社,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1357,FTK,Flotek Industries Inc,石油掘削・生産関連製品サービスを供給しているエネルギーサービス会社,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1358,FTNT,Fortinet,ネットワーク用セキュリティーサービスを提供,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1359,FTS,Fortis Inc,電気ガス事業関連会社,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1360,FTSI,FTS International Inc,米国の油田サービス企業,NYSE American,2021/09/10 00:00:00,2021/09/10 00:00:00
1361,FTV,Fortive,専門機器、自動化、センシング、輸送技術に注力している多角的工業技術会社。,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1362,FUBO,fuboTV Inc,主にスポーツのライブTVストリーミングプラットフォームを提供する米国の企業,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1363,FUL,HB Fuller Co,接着剤その他の特殊化学商品を製造販売している会社,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1364,FULC,Fulcrum Therapeutics Inc,バイオ医薬品会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1365,FULT,Fulton Financial,銀行持株会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1366,FUNC,First United Corporation,米国の金融持株会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1367,FUSE,Fusion Acquisition Corp A,ブランクチェックカンパニー,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1368,FUSN,Fusion Pharmaceuticals Inc,臨床段階の腫瘍学会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1369,FUV,Arcimoto Inc,特殊自動車メーカー,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1370,FVCB,FVCBankcorp Inc,米国の商業銀行,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1371,FVE,Five Star Senior Living Inc,高度看護施設を含む高齢者の生活コミュニティを運営している会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1372,FVRR,Fiverr International Ltd,イスラエル発のクラウドソーシングサービス大手,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1373,FWONA,Liberty Media-Liberty Formula One A,メディア・通信・エンターテインメント業界向けのサービス会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1374,FWRD,Forward Air Corporation,時間指定の陸上輸送物流サービスを提供している運送会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1375,FXNC,First National Corporation,米国の銀行持株会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1376,GABC,German American Bancorp Inc,金融サービス持株会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1377,GAIA,Gaia Inc,国際的なデジタルビデオ配信サービス会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1378,GALT,Galectin Therapeutics Inc,ガレクチン関連治療薬の開発をしている会社,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1379,GAN,Gan Ltd,オンラインカジノやくじを提供しているバミューダ籍のソフトウェア企業,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1380,GATO,Gatos Silver Inc,米国を拠点として貴金属の生産、開発している探鉱会社,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1381,GATX,GATX Corp,鉄道および海運市場を中心に、汎用性の 高い長期資産のリース、運用、管理、転売を手掛ける会社。,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1382,GAU,Galiano Gold Inc,金の生産に従事している鉱業会社,NYSE American,2021/09/10 00:00:00,2021/09/10 00:00:00
1383,GBCI,Glacier Bancorp,複数の銀行を通じて、一般預金業務や法人および個人への多様な融資業務を手掛ける銀行持株会社。,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1384,GBIO,Generation Bio Co,遺伝子治療を開発,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1385,GBL,GAMCO Investors Inc A,投資顧問業務を提供している会社,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
1386,GBLI,Global Indemnity Ltd,アイルランドに本社を置くケイマン籍の保険持株会社。,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1387,GBOX,GreenBox POS,ブロックチェーンベースの決済ソリューションを開発、販売するテクノロジー企業,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1388,GBT,Global Blood Therapeutics Inc,血液由来疾患の治療法の発見、開発、商品化に注力するバイオ医薬品メーカー。,NASDAQ,2021/09/10 00:00:00,2021/09/10 00:00:00
1389,GBX,The Greenbrier Companies Inc,鉄道および関連産業を対象に、輸送機器やサービスを提供している輸送機器メーカー。,NYSE,2021/09/10 00:00:00,2021/09/10 00:00:00
